WKT	type	osm_id	lat	lon	place	abandoned:place	name	marker-color	marker-size
"POINT (18.9718956 4.2780436)"	points	"4517310721"	4.2780436	18.9718956	hamlet			gray	"6"
"POINT (18.9480018 4.2941689)"	points	"4517310722"	4.2941689	18.9480018	village			yellow	"8"
"POINT (18.9327697 4.3076066)"	points	"4517310723"	4.3076066	18.9327697	hamlet			gray	"6"
"POINT (18.9257131 4.3141025)"	points	"4517310724"	4.3141025	18.9257131	village			yellow	"8"
"POINT (18.9064305 4.3256826)"	points	"4517310725"	4.3256826	18.9064305	village			yellow	"8"
"POINT (18.9030325 4.330328)"	points	"4517310726"	4.330328	18.9030325	hamlet			gray	"6"
"POINT (18.8604402 4.3643692)"	points	"4517310727"	4.3643692	18.8604402	village			yellow	"8"
"POINT (18.8508938 4.3653758)"	points	"4517310728"	4.3653758	18.8508938	hamlet			gray	"6"
"POINT (18.8353396 4.3548098)"	points	"4517310729"	4.3548098	18.8353396	hamlet			gray	"6"
"POINT (18.823225 4.3551367)"	points	"4517310732"	4.3551367	18.823225	village			yellow	"8"
"POINT (18.8154257 4.3539751)"	points	"4517310733"	4.3539751	18.8154257	village			yellow	"8"
"POINT (18.8043585 4.3520653)"	points	"4517310734"	4.3520653	18.8043585	village			yellow	"8"
"POINT (18.7848603 4.3608659)"	points	"4517310735"	4.3608659	18.7848603	village			yellow	"8"
"POINT (18.768277 4.3666733)"	points	"4517310736"	4.3666733	18.768277	hamlet			gray	"6"
"POINT (18.7595728 4.3670955)"	points	"4517310737"	4.3670955	18.7595728	hamlet			gray	"6"
"POINT (18.7575205 4.3678502)"	points	"4517310738"	4.3678502	18.7575205	village			yellow	"8"
"POINT (18.7515208 4.3693463)"	points	"4517310739"	4.3693463	18.7515208	village			yellow	"8"
"POINT (18.6764882 4.3566932)"	points	"4517310740"	4.3566932	18.6764882	village			yellow	"8"
"POINT (18.639672 4.3525907)"	points	"4517310741"	4.3525907	18.639672	village			yellow	"8"
"POINT (18.6358121 4.3499611)"	points	"4517310742"	4.3499611	18.6358121	village			yellow	"8"
"POINT (18.6286034 4.3479573)"	points	"4517310743"	4.3479573	18.6286034	village			yellow	"8"
"POINT (18.7680871 4.4020768)"	points	"4517310744"	4.4020768	18.7680871	village			yellow	"8"
"POINT (18.7579583 4.3905093)"	points	"4517310745"	4.3905093	18.7579583	village			yellow	"8"
"POINT (18.8040889 4.4566934)"	points	"4517310746"	4.4566934	18.8040889	hamlet			gray	"6"
"POINT (18.8274638 4.5012469)"	points	"4517310747"	4.5012469	18.8274638	hamlet			gray	"6"
"POINT (18.8376216 4.5012961)"	points	"4517310748"	4.5012961	18.8376216	hamlet			gray	"6"
"POINT (18.8490671 4.4985652)"	points	"4517310750"	4.4985652	18.8490671	hamlet			gray	"6"
"POINT (18.8219904 4.5409964)"	points	"4517310751"	4.5409964	18.8219904	village			yellow	"8"
"POINT (18.834268 4.5671885)"	points	"4517310752"	4.5671885	18.834268	village			yellow	"8"
"POINT (18.8546779 4.5849666)"	points	"4517310753"	4.5849666	18.8546779	village			yellow	"8"
"POINT (18.8843702 4.6080573)"	points	"4517310754"	4.6080573	18.8843702	hamlet			gray	"6"
"POINT (18.8865459 4.6152742)"	points	"4517310755"	4.6152742	18.8865459	hamlet			gray	"6"
"POINT (18.8869534 4.62086)"	points	"4517310756"	4.62086	18.8869534	hamlet			gray	"6"
"POINT (18.8879672 4.6393299)"	points	"4517310757"	4.6393299	18.8879672	village			yellow	"8"
"POINT (18.8874102 4.6365335)"	points	"4517310759"	4.6365335	18.8874102	hamlet			gray	"6"
"POINT (18.9069966 4.6401399)"	points	"4517310760"	4.6401399	18.9069966	village			yellow	"8"
"POINT (18.9183303 4.6453158)"	points	"4517310761"	4.6453158	18.9183303	village			yellow	"8"
"POINT (18.995619 4.7387537)"	points	"4517310762"	4.7387537	18.995619	village		Bogate	yellow	"8"
"POINT (20.0000394 4.3524315)"	points	"4526514553"	4.3524315	20.0000394	hamlet			gray	"6"
"POINT (20.0005815 4.3672361)"	points	"4526514555"	4.3672361	20.0005815	village			yellow	"8"
"POINT (20.0003494 4.3855063)"	points	"4526514556"	4.3855063	20.0003494	village			yellow	"8"
"POINT (19.9991634 4.3932101)"	points	"4526514557"	4.3932101	19.9991634	village			yellow	"8"
"POINT (19.4546431 4.011397)"	points	"4526514561"	4.011397	19.4546431	village			yellow	"8"
"POINT (19.4584591 4.0040409)"	points	"4526514562"	4.0040409	19.4584591	village			yellow	"8"
"POINT (19.4601694 4.0006115)"	points	"4526514563"	4.0006115	19.4601694	village			yellow	"8"
"POINT (19.9145185 4.1516588)"	points	"4526565252"	4.1516588	19.9145185	village			yellow	"8"
"POINT (19.9383904 4.1299363)"	points	"4526565253"	4.1299363	19.9383904	village			yellow	"8"
"POINT (19.948948 4.1162087)"	points	"4526565254"	4.1162087	19.948948	village			yellow	"8"
"POINT (19.9537648 4.1050292)"	points	"4526565255"	4.1050292	19.9537648	village			yellow	"8"
"POINT (19.9549345 4.1009771)"	points	"4526565256"	4.1009771	19.9549345	village			yellow	"8"
"POINT (19.9569027 4.093819)"	points	"4526565257"	4.093819	19.9569027	village			yellow	"8"
"POINT (19.9948476 4.0585076)"	points	"4526565258"	4.0585076	19.9948476	village			yellow	"8"
"POINT (20.0076878 4.0483657)"	points	"4526565259"	4.0483657	20.0076878	village			yellow	"8"
"POINT (20.0146236 4.0342971)"	points	"4526565260"	4.0342971	20.0146236	village			yellow	"8"
"POINT (20.0232197 4.0270391)"	points	"4526565261"	4.0270391	20.0232197	village			yellow	"8"
"POINT (20.0299923 4.0231511)"	points	"4526565262"	4.0231511	20.0299923	village			yellow	"8"
"POINT (20.0475604 4.0100191)"	points	"4526565263"	4.0100191	20.0475604	village			yellow	"8"
"POINT (20.7148805 4.4189732)"	points	"4526565265"	4.4189732	20.7148805	village			yellow	"8"
"POINT (20.7008327 4.4164724)"	points	"4526565266"	4.4164724	20.7008327	hamlet			gray	"6"
"POINT (20.6794489 4.4086091)"	points	"4526565267"	4.4086091	20.6794489	hamlet			gray	"6"
"POINT (20.6455907 4.4068019)"	points	"4526565268"	4.4068019	20.6455907	hamlet		Moke	gray	"6"
"POINT (20.6123855 4.4057866)"	points	"4526565269"	4.4057866	20.6123855	hamlet			gray	"6"
"POINT (20.5908231 4.4056714)"	points	"4526565270"	4.4056714	20.5908231	hamlet			gray	"6"
"POINT (20.5733899 4.4154903)"	points	"4526565271"	4.4154903	20.5733899	hamlet			gray	"6"
"POINT (20.4984854 4.4772355)"	points	"4526565272"	4.4772355	20.4984854	village			yellow	"8"
"POINT (20.4860626 4.4807887)"	points	"4526565273"	4.4807887	20.4860626	village			yellow	"8"
"POINT (20.4804418 4.4835991)"	points	"4526565274"	4.4835991	20.4804418	hamlet			gray	"6"
"POINT (20.4552706 4.5063179)"	points	"4526565275"	4.5063179	20.4552706	village			yellow	"8"
"POINT (20.4475316 4.6290935)"	points	"4526565276"	4.6290935	20.4475316	hamlet			gray	"6"
"POINT (20.3955495 4.6739983)"	points	"4526565277"	4.6739983	20.3955495	hamlet			gray	"6"
"POINT (20.3500997 4.6508591)"	points	"4526565278"	4.6508591	20.3500997	hamlet			gray	"6"
"POINT (20.3256572 4.5432645)"	points	"4526578198"	4.5432645	20.3256572	hamlet			gray	"6"
"POINT (20.3222733 4.5365973)"	points	"4526578199"	4.5365973	20.3222733	village		Boso-Dula	yellow	"8"
"POINT (20.2603029 4.4540723)"	points	"4526578226"	4.4540723	20.2603029	village		Bosolanga	yellow	"8"
"POINT (20.2524491 4.4290033)"	points	"4526578282"	4.4290033	20.2524491	hamlet			gray	"6"
"POINT (20.2538725 4.3842374)"	points	"4526578283"	4.3842374	20.2538725	hamlet		Bindi	gray	"6"
"POINT (19.9956146 4.9145346)"	points	"4526594842"	4.9145346	19.9956146	hamlet			gray	"6"
"POINT (19.858149 4.9814764)"	points	"4526594843"	4.9814764	19.858149	village			yellow	"8"
"POINT (20.765926 4.0909297)"	points	"4526607173"	4.0909297	20.765926	town		Inké	red	"10"
"POINT (20.4520334 3.7258685)"	points	"4526607174"	3.7258685	20.4520334	village			yellow	"8"
"POINT (20.4752929 3.6599331)"	points	"4526607175"	3.6599331	20.4752929	village			yellow	"8"
"POINT (20.4926307 3.6203808)"	points	"4526607176"	3.6203808	20.4926307	village			yellow	"8"
"POINT (20.5149702 3.5844644)"	points	"4526607177"	3.5844644	20.5149702	village			yellow	"8"
"POINT (20.5569629 3.5496632)"	points	"4526607178"	3.5496632	20.5569629	village			yellow	"8"
"POINT (20.542672 3.5563023)"	points	"4526607179"	3.5563023	20.542672	village			yellow	"8"
"POINT (20.5227565 3.5240945)"	points	"4526607180"	3.5240945	20.5227565	village			yellow	"8"
"POINT (20.9123853 4.4229757)"	points	"4527869796"	4.4229757	20.9123853	village			yellow	"8"
"POINT (20.8920547 4.4330788)"	points	"4527869825"	4.4330788	20.8920547	village			yellow	"8"
"POINT (20.9704267 4.4174895)"	points	"4527869903"	4.4174895	20.9704267	hamlet			gray	"6"
"POINT (20.9830331 4.4145692)"	points	"4527869904"	4.4145692	20.9830331	village			yellow	"8"
"POINT (21.0013805 4.4065835)"	points	"4527869905"	4.4065835	21.0013805	hamlet			gray	"6"
"POINT (20.9782578 4.3978928)"	points	"4527869906"	4.3978928	20.9782578	village			yellow	"8"
"POINT (20.9567786 4.3599069)"	points	"4527869907"	4.3599069	20.9567786	village			yellow	"8"
"POINT (21.0222153 4.2969011)"	points	"4527869908"	4.2969011	21.0222153	village			yellow	"8"
"POINT (21.0367763 4.2997886)"	points	"4527869909"	4.2997886	21.0367763	village			yellow	"8"
"POINT (21.0939479 4.2849928)"	points	"4527869910"	4.2849928	21.0939479	village			yellow	"8"
"POINT (21.1218231 4.3156008)"	points	"4527869911"	4.3156008	21.1218231	village			yellow	"8"
"POINT (21.1167903 4.3222351)"	points	"4527869912"	4.3222351	21.1167903	village			yellow	"8"
"POINT (23.3424223 -6.44301)"	points	"4563492216"	-6.44301	23.3424223	village			yellow	"8"
"POINT (23.3422138 -6.4183357)"	points	"4563495596"	-6.4183357	23.3422138	village			yellow	"8"
"POINT (23.3372048 -6.4180825)"	points	"4563495597"	-6.4180825	23.3372048	isolated_dwelling			gray	"6"
"POINT (23.5048048 -5.7967387)"	points	"4563658119"	-5.7967387	23.5048048	village			yellow	"8"
"POINT (23.5138059 -5.811135)"	points	"4563658184"	-5.811135	23.5138059	isolated_dwelling			gray	"6"
"POINT (23.4763621 -6.0012312)"	points	"4563658554"	-6.0012312	23.4763621	isolated_dwelling			gray	"6"
"POINT (23.4727003 -6.0061807)"	points	"4563658555"	-6.0061807	23.4727003	isolated_dwelling			gray	"6"
"POINT (23.4725527 -6.0070183)"	points	"4563658556"	-6.0070183	23.4725527	isolated_dwelling			gray	"6"
"POINT (23.4722577 -6.0076692)"	points	"4563658557"	-6.0076692	23.4722577	isolated_dwelling			gray	"6"
"POINT (23.4781676 -6.004919)"	points	"4563658558"	-6.004919	23.4781676	isolated_dwelling			gray	"6"
"POINT (23.4760829 -6.0055885)"	points	"4563658559"	-6.0055885	23.4760829	isolated_dwelling			gray	"6"
"POINT (23.2797319 -6.6627705)"	points	"4563659047"	-6.6627705	23.2797319	town			red	"10"
"POINT (23.2840972 -6.6490342)"	points	"4563659048"	-6.6490342	23.2840972	village			yellow	"8"
"POINT (23.2801302 -6.6407899)"	points	"4563659059"	-6.6407899	23.2801302	hamlet			gray	"6"
"POINT (23.3113588 -6.5779391)"	points	"4563659103"	-6.5779391	23.3113588	hamlet			gray	"6"
"POINT (23.3214815 -6.5749988)"	points	"4563659104"	-6.5749988	23.3214815	isolated_dwelling			gray	"6"
"POINT (23.3237359 -6.5772357)"	points	"4563659105"	-6.5772357	23.3237359	hamlet			gray	"6"
"POINT (23.3317034 -6.5751546)"	points	"4563659106"	-6.5751546	23.3317034	hamlet			gray	"6"
"POINT (23.3499357 -6.5957433)"	points	"4563659107"	-6.5957433	23.3499357	hamlet			gray	"6"
"POINT (23.349013 -6.5914082)"	points	"4563659108"	-6.5914082	23.349013	hamlet			gray	"6"
"POINT (23.3526447 -6.5987874)"	points	"4563659109"	-6.5987874	23.3526447	hamlet			gray	"6"
"POINT (29.389569 -0.0330259)"	points	"4565313910"	-0.0330259	29.389569	village		Kanyasi	yellow	"8"
"POINT (23.184415 -6.4319389)"	points	"4566815637"	-6.4319389	23.184415	isolated_dwelling			gray	"6"
"POINT (23.2175238 -6.4879326)"	points	"4566815693"	-6.4879326	23.2175238	isolated_dwelling			gray	"6"
"POINT (23.2445067 -6.4858702)"	points	"4566815998"	-6.4858702	23.2445067	town			red	"10"
"POINT (23.2304965 -6.5880409)"	points	"4566815999"	-6.5880409	23.2304965	hamlet			gray	"6"
"POINT (23.2322238 -6.5917165)"	points	"4566816000"	-6.5917165	23.2322238	hamlet			gray	"6"
"POINT (23.2425872 -6.6228793)"	points	"4566816001"	-6.6228793	23.2425872	village			yellow	"8"
"POINT (23.2950623 -6.6426541)"	points	"4566816002"	-6.6426541	23.2950623	isolated_dwelling			gray	"6"
"POINT (23.3970895 -6.6652446)"	points	"4566816003"	-6.6652446	23.3970895	village			yellow	"8"
"POINT (23.3747702 -6.6111375)"	points	"4566816040"	-6.6111375	23.3747702	isolated_dwelling			gray	"6"
"POINT (23.3467548 -6.6373343)"	points	"4566816306"	-6.6373343	23.3467548	hamlet			gray	"6"
"POINT (23.3626442 -6.6286461)"	points	"4566816307"	-6.6286461	23.3626442	hamlet			gray	"6"
"POINT (23.394756 -6.616391)"	points	"4566816320"	-6.616391	23.394756	village			yellow	"8"
"POINT (23.3969457 -6.6248642)"	points	"4566816436"	-6.6248642	23.3969457	hamlet			gray	"6"
"POINT (23.450338 -5.961997)"	points	"4567755506"	-5.961997	23.450338	hamlet			gray	"6"
"POINT (23.4663996 -5.975025)"	points	"4567755507"	-5.975025	23.4663996	hamlet			gray	"6"
"POINT (23.471051 -5.9757819)"	points	"4567755508"	-5.9757819	23.471051	hamlet			gray	"6"
"POINT (23.4793874 -5.9812342)"	points	"4567755509"	-5.9812342	23.4793874	hamlet			gray	"6"
"POINT (23.4794164 -5.9779712)"	points	"4567755510"	-5.9779712	23.4794164	hamlet			gray	"6"
"POINT (23.4855057 -5.9778144)"	points	"4567755564"	-5.9778144	23.4855057	hamlet			gray	"6"
"POINT (23.487947 -5.9818028)"	points	"4567755565"	-5.9818028	23.487947	hamlet			gray	"6"
"POINT (23.4956264 -5.9829864)"	points	"4567755566"	-5.9829864	23.4956264	isolated_dwelling			gray	"6"
"POINT (23.5089269 -5.9934548)"	points	"4567755698"	-5.9934548	23.5089269	hamlet			gray	"6"
"POINT (23.5103853 -6.029728)"	points	"4567756176"	-6.029728	23.5103853	isolated_dwelling			gray	"6"
"POINT (23.5103267 -6.0317338)"	points	"4567756187"	-6.0317338	23.5103267	hamlet			gray	"6"
"POINT (23.5169351 -6.0486217)"	points	"4567756406"	-6.0486217	23.5169351	hamlet			gray	"6"
"POINT (23.492941 -6.0244687)"	points	"4567756614"	-6.0244687	23.492941	isolated_dwelling			gray	"6"
"POINT (23.4923531 -6.0250971)"	points	"4567756615"	-6.0250971	23.4923531	isolated_dwelling			gray	"6"
"POINT (23.4931793 -6.0259972)"	points	"4567756616"	-6.0259972	23.4931793	isolated_dwelling			gray	"6"
"POINT (23.4866893 -6.0236379)"	points	"4567756653"	-6.0236379	23.4866893	isolated_dwelling			gray	"6"
"POINT (23.4870296 -6.0242206)"	points	"4567756654"	-6.0242206	23.4870296	isolated_dwelling			gray	"6"
"POINT (23.4850255 -6.0227915)"	points	"4567756655"	-6.0227915	23.4850255	isolated_dwelling			gray	"6"
"POINT (23.486688 -6.0229571)"	points	"4567756656"	-6.0229571	23.486688	isolated_dwelling			gray	"6"
"POINT (23.4879091 -6.0255573)"	points	"4567756657"	-6.0255573	23.4879091	isolated_dwelling			gray	"6"
"POINT (23.4866827 -6.0260025)"	points	"4567756658"	-6.0260025	23.4866827	hamlet			gray	"6"
"POINT (23.4875227 -6.0278119)"	points	"4567756659"	-6.0278119	23.4875227	isolated_dwelling			gray	"6"
"POINT (23.4877728 -6.0305273)"	points	"4567756660"	-6.0305273	23.4877728	isolated_dwelling			gray	"6"
"POINT (23.4903457 -6.0310942)"	points	"4567756661"	-6.0310942	23.4903457	isolated_dwelling			gray	"6"
"POINT (23.5045302 -6.0336512)"	points	"4567756662"	-6.0336512	23.5045302	hamlet			gray	"6"
"POINT (23.5041261 -6.0296855)"	points	"4567756663"	-6.0296855	23.5041261	hamlet			gray	"6"
"POINT (23.5025153 -6.0236837)"	points	"4567756683"	-6.0236837	23.5025153	hamlet			gray	"6"
"POINT (23.5039345 -6.0270669)"	points	"4567756684"	-6.0270669	23.5039345	hamlet			gray	"6"
"POINT (23.4972724 -6.0167222)"	points	"4567757020"	-6.0167222	23.4972724	hamlet			gray	"6"
"POINT (23.4885858 -6.0044952)"	points	"4567757203"	-6.0044952	23.4885858	isolated_dwelling			gray	"6"
"POINT (23.4871919 -6.0050877)"	points	"4567757210"	-6.0050877	23.4871919	isolated_dwelling			gray	"6"
"POINT (23.4817954 -6.0128722)"	points	"4567757259"	-6.0128722	23.4817954	isolated_dwelling			gray	"6"
"POINT (23.4796109 -6.0141246)"	points	"4567757260"	-6.0141246	23.4796109	hamlet			gray	"6"
"POINT (23.4793397 -6.009635)"	points	"4567757261"	-6.009635	23.4793397	isolated_dwelling			gray	"6"
"POINT (23.4853436 -6.0041859)"	points	"4567757271"	-6.0041859	23.4853436	isolated_dwelling			gray	"6"
"POINT (23.4848552 -6.00367)"	points	"4567757272"	-6.00367	23.4848552	isolated_dwelling			gray	"6"
"POINT (23.4847716 -6.0028792)"	points	"4567757275"	-6.0028792	23.4847716	isolated_dwelling			gray	"6"
"POINT (23.4817741 -6.0020851)"	points	"4567757294"	-6.0020851	23.4817741	isolated_dwelling			gray	"6"
"POINT (23.4809967 -6.0031194)"	points	"4567757304"	-6.0031194	23.4809967	isolated_dwelling			gray	"6"
"POINT (23.4754195 -6.0033905)"	points	"4567757347"	-6.0033905	23.4754195	isolated_dwelling			gray	"6"
"POINT (23.4497463 -6.021689)"	points	"4567821436"	-6.021689	23.4497463	isolated_dwelling			gray	"6"
"POINT (23.454239 -6.0184661)"	points	"4567822943"	-6.0184661	23.454239	hamlet			gray	"6"
"POINT (23.9460918 -6.201771)"	points	"4567831809"	-6.201771	23.9460918	village			yellow	"8"
"POINT (23.5131087 -6.5887307)"	points	"4569057636"	-6.5887307	23.5131087	isolated_dwelling			gray	"6"
"POINT (23.5132526 -6.5748837)"	points	"4569057706"	-6.5748837	23.5132526	isolated_dwelling			gray	"6"
"POINT (23.511655 -6.5713405)"	points	"4569057718"	-6.5713405	23.511655	hamlet			gray	"6"
"POINT (23.5079948 -6.5663304)"	points	"4569057734"	-6.5663304	23.5079948	village			yellow	"8"
"POINT (23.4989584 -6.5583418)"	points	"4569057758"	-6.5583418	23.4989584	hamlet			gray	"6"
"POINT (23.4904595 -6.5452682)"	points	"4569057786"	-6.5452682	23.4904595	hamlet			gray	"6"
"POINT (23.4902523 -6.5401026)"	points	"4569057818"	-6.5401026	23.4902523	hamlet			gray	"6"
"POINT (23.4831652 -6.4999851)"	points	"4569058023"	-6.4999851	23.4831652	village			yellow	"8"
"POINT (23.4749919 -6.4895643)"	points	"4569058058"	-6.4895643	23.4749919	village			yellow	"8"
"POINT (23.4821044 -6.4434666)"	points	"4569058072"	-6.4434666	23.4821044	village			yellow	"8"
"POINT (23.4802799 -6.4484447)"	points	"4569058194"	-6.4484447	23.4802799	hamlet			gray	"6"
"POINT (23.4815167 -6.4582093)"	points	"4569058195"	-6.4582093	23.4815167	isolated_dwelling			gray	"6"
"POINT (23.9491417 -5.763336)"	points	"4569078193"	-5.763336	23.9491417	hamlet			gray	"6"
"POINT (23.9387596 -5.7617108)"	points	"4569078194"	-5.7617108	23.9387596	hamlet			gray	"6"
"POINT (23.8910001 -5.7423474)"	points	"4569078195"	-5.7423474	23.8910001	hamlet			gray	"6"
"POINT (23.8592321 -5.7501074)"	points	"4569078196"	-5.7501074	23.8592321	village			yellow	"8"
"POINT (23.8299558 -5.8043451)"	points	"4569078197"	-5.8043451	23.8299558	hamlet			gray	"6"
"POINT (23.8420565 -5.8050749)"	points	"4569078198"	-5.8050749	23.8420565	isolated_dwelling			gray	"6"
"POINT (23.8490001 -5.8145425)"	points	"4569078199"	-5.8145425	23.8490001	isolated_dwelling			gray	"6"
"POINT (23.8495131 -5.8182822)"	points	"4569078200"	-5.8182822	23.8495131	hamlet			gray	"6"
"POINT (23.845408 -5.8246356)"	points	"4569078201"	-5.8246356	23.845408	hamlet			gray	"6"
"POINT (23.8446127 -5.8313385)"	points	"4569078202"	-5.8313385	23.8446127	isolated_dwelling			gray	"6"
"POINT (23.8488895 -5.8361949)"	points	"4569078203"	-5.8361949	23.8488895	hamlet			gray	"6"
"POINT (23.839373 -5.8556331)"	points	"4569078204"	-5.8556331	23.839373	hamlet			gray	"6"
"POINT (23.8431256 -5.8518773)"	points	"4569078205"	-5.8518773	23.8431256	hamlet			gray	"6"
"POINT (23.8148048 -5.8563279)"	points	"4569078206"	-5.8563279	23.8148048	isolated_dwelling			gray	"6"
"POINT (23.8127435 -5.8571043)"	points	"4569078207"	-5.8571043	23.8127435	hamlet			gray	"6"
"POINT (23.8072594 -5.8546796)"	points	"4569078208"	-5.8546796	23.8072594	hamlet			gray	"6"
"POINT (23.8087412 -5.8571157)"	points	"4569078209"	-5.8571157	23.8087412	hamlet			gray	"6"
"POINT (23.787148 -5.8672788)"	points	"4569078210"	-5.8672788	23.787148	isolated_dwelling			gray	"6"
"POINT (23.7897558 -5.8664756)"	points	"4569078211"	-5.8664756	23.7897558	isolated_dwelling			gray	"6"
"POINT (23.8664242 -5.8932387)"	points	"4569083296"	-5.8932387	23.8664242	hamlet			gray	"6"
"POINT (23.8738399 -5.8897409)"	points	"4569083297"	-5.8897409	23.8738399	hamlet			gray	"6"
